t, v, F
0.15000000000001706, 11.566821098327637, -1920.3678952397843
0.15050000000001712, 11.564179420471191, -1919.3467546381107
0.15100000000001718, 11.564994812011719, -1918.7761903841163
0.15150000000001723, 11.566523551940918, -1919.8567032399512
0.1520000000000173, 11.565458297729492, -1919.886855641279
0.15250000000001734, 11.561708450317383, -1920.367273540788
0.1530000000000174, 11.536757469177246, -1919.9463833201894
0.15350000000001743, 11.544036865234375, -1920.5764752530943
0.1540000000000175, 11.54131031036377, -1921.0568931526032
0.15450000000001757, 11.53461742401123, -1922.8881075466545
0.15500000000001762, 11.51069164276123, -1922.4675281755542
0.15550000000001768, 11.52759838104248, -1922.7968732189252
0.15600000000001774, 11.516056060791016, -1923.727556616615
0.1565000000000178, 11.503414154052734, -1922.556431132047
0.15700000000001785, 11.50831127166748, -1921.9860223028018
0.15750000000001793, 11.49988079071045, -1922.166315011773
0.15800000000001796, 11.486929893493652, -1922.6465774865326
0.15850000000001802, 11.486551284790039, -1921.4752965772157
0.1590000000000181, 11.508774757385254, -1921.6549675871906
0.15950000000001813, 11.476212501525879, -1918.6826246851501
0.16000000000001818, 11.484858512878418, -1916.9106271205108
0.16050000000001827, 11.488999366760254, -1915.4395318701545
0.1610000000000183, 11.514211654663086, -1913.5181711216173
0.16150000000001838, 11.518900871276855, -1913.0975917505173
0.1620000000000184, 11.536413192749023, -1910.125404273226
0.16250000000001846, 11.503165245056152, -1908.3544946818304
0.16300000000001855, 11.534130096435547, -1905.9828684351123
0.16350000000001857, 11.565598487854004, -1905.4127704553653
0.16400000000001866, 11.57995319366455, -1903.941675205009
0.16450000000001871, 11.60355281829834, -1901.7203446906833
0.16500000000001874, 11.587890625, -1899.798517667899
0.16550000000001883, 11.620637893676758, -1898.3278886917901
0.16600000000001888, 11.64278793334961, -1896.4068387927512
0.1665000000000189, 11.655266761779785, -1895.53599392347
0.167000000000019, 11.663325309753418, -1893.4641820177912
0.16750000000001905, 11.688799858093262, -1890.6418239986451
0.1680000000000191, 11.699572563171387, -1890.9717907410125
0.16850000000001916, 11.729121208190918, -1891.7523338310586
0.16900000000001922, 11.727676391601562, -1891.3322207342057
0.16950000000001927, 11.720224380493164, -1892.2625932823973
0.17000000000001933, 11.729121208190918, -1893.1935875295853
0.1705000000000194, 11.72639274597168, -1893.674005429094
0.17100000000001944, 11.738139152526855, -1894.754673709678
0.1715000000000195, 11.727373123168945, -1892.9836086935334
0.17200000000001955, 11.682319641113281, -1893.7639963588306
0.1725000000000196, 11.71179485321045, -1892.4425751418703
0.17300000000001967, 11.69343376159668, -1894.5737593017102
0.17350000000001972, 11.668057441711426, -1894.4531496963984
0.17400000000001978, 11.652779579162598, -1892.9818990212932
0.17450000000001986, 11.624382019042969, -1892.111054152012
0.1750000000000199, 11.614977836608887, -1892.2568425666802
0.17550000000001995, 11.602858543395996, -1891.439774660592
0.17600000000002003, 11.573243141174316, -1889.2715994104633
